N,P,K,temperature,humidity,ph,rainfall,label
66.90556494348232,50.92993124944044,35.74774997573007,23.342695066460955,77.33845854173074,5.104997380161935,209.5724117982319,rice
99.8817323276089,35.46826262567161,53.136080767784975,20.317047638171612,94.7620470910047,6.319019964818472,307.90967104918195,rice
77.92145736241247,55.40328859821179,44.65144186723259,26.926877788054462,80.29993261296391,5.335824401540892,304.1809366790861,rice
59.68229721191755,62.50063929326557,55.53181160308703,23.901427455394774,92.87877380847988,5.817875408028008,277.4190096309149,rice
92.1716941258578,38.444135390751015,46.729830434207685,22.628506941646357,95.28446375026542,6.744866882821124,296.74357616168226,rice
98.70729453921638,61.78077689421758,38.59918098650023,22.08819135479986,85.07807639580992,6.976971827784479,254.76540356768294,rice
78.3385222773714,57.69995866707012,47.43149562539557,26.64905954082733,87.13014123592286,6.059008812473772,272.72799321675956,rice
80.85704110699413,58.9500940351577,41.895177382731774,23.869820870302153,91.6647981936612,5.433779495078283,261.5076286117966,rice
82.51674006712653,42.82182684234649,37.336021691085726,20.71987515635359,86.97132557080121,5.252990687173872,211.01658103088138,rice
60.755208188568766,39.40254241926358,39.11380466849175,22.49094162860919,81.41657811597211,5.1312481962310335,247.6575484666335,rice
93.38433089914861,60.318922348558786,38.80141266812381,21.73364213150212,90.36206408938625,6.06928291890116,224.0318192358144,rice
92.96870067583018,49.20784812770105,43.69482308322143,20.347708500371688,83.89771621521864,6.372221824118619,230.17820381284548,rice
90.50082135084486,48.95160012898865,38.2767147476517,22.82623776648048,83.70416305898755,6.674171875933365,243.36795937759362,rice
69.75458693542821,38.1088666740952,37.108474169755226,21.897947592923387,82.2860165884281,5.334617051512247,222.28790885114464,rice
104.83392077298619,63.927413815572535,52.77850706345412,21.30702358635063,81.1649629000992,6.146778726436441,295.39614230250004,rice
63.965349620087,37.69330751900051,47.27953500092943,21.452014120527604,87.69505674393274,5.468989397354045,243.81996152975807,rice
70.54300287378493,55.59377526114404,50.939618304740186,25.315201348600272,86.76056714388804,5.84355155401806,230.69750698371638,rice
67.72076919794148,41.366835083271006,50.6635705332676,23.148797320757748,85.18929143284424,5.396764349850164,284.68592972215055,rice
87.51791047410882,50.512726127558565,39.8407241414015,26.745862220496583,83.50770842959867,6.0139923620094855,295.08869096365436,rice
84.38211292199259,61.94949731639164,50.04439630712348,21.364368387144637,85.52342449825417,5.668078315763925,270.1962564369014,rice
66.28815897380511,62.15746701126143,39.110983910327015,23.470320881803165,87.45649513626338,5.344506789725408,215.84691811529217,rice
94.85562775616594,56.353941894828594,43.18378967266917,23.31029111857101,96.26046797560359,5.383279997428584,260.36002982918774,rice
88.05056058934949,40.503527970244434,50.069203739354855,24.628133817957277,84.83831013918787,6.446983804996417,302.86479159580523,rice
59.13300038268931,44.55161568930785,45.114577745552516,23.57671872708276,89.56808763924431,5.650723801565668,232.77511182386718,rice
77.4954420468182,48.30506758935052,52.01921410386367,22.425514288067102,88.71068579108699,6.294270549288455,197.21743129835605,rice
90.40148545585689,40.41401243593786,53.130185601393684,21.272006906631844,86.59895583025259,4.669640340478913,255.3015285379957,rice
77.93103583663802,49.728197711309235,37.69111137279501,21.22908434697844,94.27974996331548,6.732468913102992,236.69568328623762,rice
68.94084365808118,40.3948470569457,49.47393830651364,19.992783767390584,80.64449886340205,6.740598664854246,220.75800860278684,rice
88.53965146724686,49.399241296229334,46.56046932725758,20.909967566762802,87.72862685824775,6.435423221609157,205.86780384255118,rice
73.13881190785904,51.50320046977505,45.16970509105908,22.136860493568676,94.65167322315621,6.456010372963018,213.64570733776216,rice
68.01247712419507,51.4040302819868,45.33910476296933,22.166218947774034,87.02948883699648,6.813447545026063,294.23984163268966,rice
61.39527342528009,36.946860653036055,50.965831147644664,25.627674617701953,89.03082926392102,6.297334352122512,260.70126581948847,rice
64.402115683154,50.30140636183223,42.39875180203222,22.51743922210372,84.57155932221241,5.742021662638788,276.860597102182,rice
59.22875849025003,49.83861910586439,49.43033146349699,21.919519420196167,96.54231701578956,5.32388600378416,204.0121900006929,rice
88.33615977535906,55.46188206599998,41.73453016991066,24.218203005494644,87.50734797756687,5.279362941307272,302.988704208953,rice
96.96223257799238,43.03767512867121,45.06755986762744,21.7240293136815,91.18337186281411,6.664725306889884,210.38616563351968,rice
92.88785057145004,65.095711669047,52.20009054504599,24.21351793890242,92.20291687563119,6.716186581079876,234.7804239306362,rice
86.32447874682683,44.67257868148079,49.03670690966857,25.795226895789302,93.01096602267613,5.842886674013583,200.2364861596551,rice
94.09153398755537,62.96469806266355,48.84526333439913,22.201622718012185,81.3128811099526,6.240622000644753,216.68735736420496,rice
100.005327877108,56.61693013201909,37.21026526295862,23.037533276292045,94.5634729618493,6.949230553833531,264.91478495235145,rice
68.45131545891415,38.87714100764479,40.35071785631022,21.975238518170105,92.63899759113957,5.6358571850083745,201.43062940876928,rice
79.75906962979755,53.24090761104718,47.0693120488361,21.048186533274563,98.78014794638719,5.501838169583802,207.85153444668967,rice
67.08537581225166,41.67543970668244,51.25761711635346,23.71274316874892,84.44127553713612,5.255641568448122,255.12910315899833,rice
96.46547768317346,60.80832381093755,49.85875195920864,27.03025172702298,94.81949679023748,6.384555425732373,284.95001888796133,rice
75.20556223875373,54.74474654307505,38.24344900102525,25.795194901894252,94.57202551806793,5.771285755632881,209.63803284168299,rice
64.69118550018354,57.05630818622378,46.092158721912234,27.602241822871687,82.50652411799707,6.2902364090092195,287.044488831039,rice
74.64847570343801,52.78153722446819,35.7736539709551,24.507118275087148,96.68015261037623,7.16255335681527,260.9337630666786,rice
98.66690402046305,48.13494279165191,43.282687259550215,20.33319156655935,94.32808765604855,6.511956608276702,221.41622104506604,rice
75.15147636066914,53.06867523957677,43.04750686868663,21.768654661765805,97.46174439156077,5.758798138192591,293.7988375305607,rice
67.36251627174624,61.41867482375165,51.606757053359225,25.328083862472262,96.67549383039238,6.389704090427731,276.8110312520157,rice
67.45594107937141,49.70994489846478,36.09582588748808,23.576801254827014,90.26763386715311,6.49700931959521,238.13031146128998,rice
91.30757808378581,58.38921850145032,34.54855775432848,24.41729021084899,83.7210499754136,5.447736409033026,298.9071561155554,rice
73.48674351949481,48.920461259894935,37.847790655586394,22.874269735444003,79.30636284778755,5.088311528864805,241.67346065935536,rice
86.14466403301421,36.91298535822364,54.74796868816187,21.004985401145667,86.70450613542687,6.671776875976995,288.7988194664175,rice
75.67597317836476,53.444987620659795,46.373081041006074,25.97222371909591,88.44938975836774,5.105859926634338,218.4192428019885,rice
102.1100198168324,63.74774950020942,45.603426599524056,21.653060041741153,91.95480232221364,5.069825730984348,212.65391069852177,rice
73.60394373016253,48.59571456459244,52.07072061566462,19.93227889669946,95.23899395676585,6.190466516106585,247.7598629716069,rice
82.05532749796701,56.949698277919815,38.95529511817484,25.418650583438662,92.59440819675699,5.483440697744163,204.6331199127318,rice
76.84074776614695,51.66717236361037,36.484127925079314,22.551762076971066,88.59882459672359,5.558329595997696,263.60738598582486,rice
72.53741001628316,52.9979868809052,52.19680861644395,21.411852464239093,83.5788256573264,5.230152289836184,275.600470914372,rice
67.9656621677875,37.16663739509406,40.164747576518586,20.674017579149055,86.41378047078513,6.875127309968271,204.78685632157553,rice
96.00261055990374,50.2593290312794,43.89831652843003,23.85249641470769,87.1586481772343,5.180510558325902,214.65365828288128,rice
97.4622174059052,40.6865409334972,48.19459164611457,25.919186175600377,94.72735230814466,6.452296388361887,241.65164804956544,rice
88.08703829138585,46.72585127511768,48.498320625569264,20.946158973701397,91.00519074339994,7.33765005340381,207.60800713524705,rice
98.82186961969091,46.75466170355228,41.6908326774882,23.91173450112148,88.58583451788931,6.202829215439832,272.35179732894375,rice
81.57830567518754,41.25664659570271,45.33452884812323,22.226803033057582,80.30764418617275,5.74149055775593,285.1594467343252,rice
62.270557265406396,46.0184166190383,42.28095040841142,23.059848355020037,88.19991680022623,6.167873363449942,260.52695548409315,rice
68.26760340572166,42.25335110024366,42.307062773129694,24.86600665623153,87.49379851696477,5.715397340367486,253.45027159785482,rice
70.07713391105636,50.64048346644697,48.326706777432726,20.787780929959744,89.76287773841983,5.536150928266027,307.0139204588324,rice
96.4668194827253,40.28100672254978,38.42519015743591,23.75364659449723,88.47877328052891,6.620617144724208,300.85775492817226,rice
85.78094079258811,38.38127013182695,49.221381205199044,24.290425288830196,84.70473783720368,5.378890259734455,285.67072366646124,rice
75.83246671909555,65.73682776177101,39.57191832481395,24.583190031009142,85.53914854513565,5.754202560157189,263.48667469376505,rice
71.20260574692306,45.798538008901666,36.893504885846646,25.134983818074623,78.16426341689322,6.356459947129658,228.0284838146464,rice
94.43648853801568,49.20490607900774,34.66743216929794,23.856208241706955,91.80547876251927,5.2325399595391655,278.9757791425449,rice
86.78610681891622,60.241042754115924,53.66432991153938,22.439187300898837,84.05708692206998,5.340694190363206,294.5130204694102,rice
94.05224624767021,55.240459229504864,49.92430654378691,19.58272408713812,79.08631693240665,5.590646325416361,253.66509752185806,rice
95.50234168892857,51.65517125962403,55.77841333322198,26.426938144623197,81.86297915068154,6.812540183486877,204.09446353306413,rice
86.86821998236667,45.348917848231174,55.84955131741016,25.508056757161018,93.88240785058609,5.26668455711361,274.93796534119394,rice
77.10339396971841,39.45501985454015,40.0606907030323,20.08003261676842,73.42177940736278,5.316701382924535,298.8298575225707,rice
67.00796487720945,53.82664078618805,47.5185773782973,20.676549359310933,80.18596677797326,6.48511223644454,247.23761206498122,rice
77.85954657493573,64.49405386961759,51.08171177392634,25.027980385691155,83.3068587329625,6.028298906240286,261.8606990001034,rice
88.49584635170041,57.12738446412654,35.6346127503983,21.896485503910924,87.69994273326334,5.036070446418357,229.90859262204017,rice
66.64607477279435,50.10718061191381,41.041938859932124,25.5646365712633,79.33305771131076,5.568341096347483,216.84244786872742,rice
98.82356915212029,62.40010903598112,40.55750924766311,25.3694390977596,87.34128616949309,5.724493353336775,297.3953162818023,rice
63.1115649249789,49.862475076403044,37.08845692732301,26.14245851528805,85.10302561152909,6.107070642011148,208.3339282306152,rice
69.74919604292676,41.42520921060167,36.128598944606196,23.57187929333276,95.58520097821194,5.476559372497031,200.57373694109623,rice
88.29490160880424,61.38264746119956,48.94931114314849,24.134258755520413,78.56418378677752,7.011732381646433,284.5465663333155,rice
68.54925528208955,45.85858543801747,43.27912091733645,23.288644914292018,91.37686197942779,7.063912204096896,220.14977908214433,rice
96.972772736316,61.726151119966445,51.71503921562151,22.09406632751005,92.21954611677593,5.92646332610267,283.3952421579034,rice
88.80976042148164,59.9635467106433,42.33528794595249,23.94034819923965,87.71858943573979,6.611727326919108,257.13070563088735,rice
88.75346114660178,57.100063391423426,38.500163509423956,22.254850412193207,81.87060655706884,5.731742636341954,268.43672006845134,rice
88.30904852055087,51.43947046420808,35.546417732490845,24.65261161066543,79.47281914293599,6.632147020089476,217.78458270752202,rice
104.8892556696686,45.011925984491285,45.511084299279105,24.623811421270627,93.79984344068738,6.030985708186312,255.03888807955127,rice
62.03827543265945,53.6230858772665,45.46525738615237,23.33736772358135,89.0432999016175,6.32050071464116,276.6850008899476,rice
89.08376275765714,56.00228506489569,51.50351115381357,22.653280818892455,87.0962266485114,5.386521429391032,245.8232035634338,rice
88.47293837025668,37.984730114167675,41.747137492675684,25.98799423195188,81.20778641574546,6.203308338863979,257.63105173499673,rice
68.02550398261971,47.81550768245037,52.77828093632518,25.599549570789826,75.65998547802003,6.573401928506503,252.45709846870363,rice
67.90530072781775,53.14658782136359,37.47668336374434,24.594300259401578,87.62536400382031,6.866258227220101,209.17599306642265,rice
71.094119326426,55.82136063266931,41.6681331388459,24.653534891502243,81.58074579466464,5.990796852523235,207.64663067397933,rice
62.27053211556541,47.98268149167715,38.56698972905637,25.467188874395404,94.61817810264895,5.245930560567273,274.69172498322,rice
63.991393151540024,39.71806966585953,39.95609699830375,22.939141253050074,92.5292504936311,5.970177247385252,242.75267476963327,rice
97.65775240066236,60.537001262944315,47.32381352069743,23.108575097643776,89.73094355972731,6.1798219749528265,248.4403205301821,rice
65.86815529782453,45.59542761465566,50.61252406401333,23.613068536638917,82.92108689647773,6.606523868100982,288.6781996350394,rice
82.02527043275559,38.293897274129094,46.058630800519495,26.464956697556886,83.98837538720325,6.919395485616071,306.0529972177866,rice
94.21578761389091,46.277529949049,52.87717762372099,24.075370109060547,81.01885903030418,6.2929074525961965,281.8231618357963,rice
67.59268411124333,48.094517917569235,47.94795697115611,19.928191420255217,94.43425789638492,6.5701120435526725,257.92904974394844,rice
64.8828770853002,36.01125774865084,46.57064466150042,23.90800366506401,95.71443313528759,6.851871242054524,206.04635114756397,rice
87.41814563256486,50.00806771302452,42.84740774649887,23.291330395584247,91.40664027801547,5.603773143334216,211.36085981703408,rice
78.10285916089926,57.69846135506295,48.55951402951004,23.76943947945722,88.34228010255265,6.4580730308192225,244.14784958133166,rice
94.95191874431478,44.047055852445055,48.115468999601774,25.120543991878066,88.9767232578816,5.717456808142559,228.6305509814026,rice
70.70895241670631,64.2700894199688,48.78202162961389,23.877549650553476,81.20539370947057,5.727443533877709,244.3982551910653,rice
95.52703833912514,42.538319258714765,54.949132519356766,24.871295094048396,94.30562540755855,5.091503022976916,312.6196046148416,rice
65.87322412486407,41.16158004373278,35.70099702185821,23.909369250492208,86.80725222694448,6.236581689382513,234.78439816009296,rice
60.19099931986886,51.024063290976464,55.30140661256406,26.750230523262367,89.14189337113348,5.156442969850959,291.6403576180927,rice
85.79441355502932,46.31293494008419,42.85416964561642,24.251596312552206,88.82032237160612,6.349551075150833,280.8741527642395,rice
75.44866089591493,48.702949198702406,48.32497964094504,26.060029333743646,85.48491915314099,6.368128002271204,250.34813374733574,rice
63.84089143842101,42.43477644142508,54.09601137506914,22.324027915585575,90.06861052963308,5.298770771628187,264.838674998537,rice
77.61688876086697,64.98473536668597,42.96775468289516,21.785135569998207,89.09356749794148,5.116577138620251,223.87232020472638,rice
77.20722005367085,46.45770460587882,52.02280692441467,25.255321664274042,86.89339278583545,5.246365618428153,274.8552079589655,rice
76.05124492495042,55.653246937644504,37.96174449725878,20.50044721165745,85.36981775989464,7.029700210629538,268.7243272382844,rice
80.20064724332958,60.02548011229391,53.454804109497324,20.54022284846147,88.03854688126023,5.245705895226411,259.89987076297814,rice
97.44763896694529,58.104718373656624,43.271571047022555,24.924781581415626,84.78774950702253,5.590012251504863,285.68251271623024,rice
72.20190838993943,50.554429149093714,21.774690395562622,23.107572786822878,69.21451095356313,6.843524032161383,75.39116264665606,maize
65.15685614420725,47.25140589711233,21.40273705517383,23.508886058455307,67.96941814116211,6.140638432881462,70.86389006184393,maize
75.8773214957418,63.23979303614054,22.620550129442613,18.477025561119508,56.01886687876176,6.4461633773233595,64.8602695330859,maize
70.33309407505597,48.473521876878934,17.78850736791433,22.440224816110945,64.60790803203825,6.988373350333767,100.24239761883199,maize
70.37381688531407,68.47359197388747,26.383178646328265,21.695542589305468,70.527363274364,5.973822985736314,81.09760095935032,maize
59.22147107399016,50.871164011735175,25.936508454904203,20.2350376921123,73.40782049689693,7.378000691438494,95.1176647065832,maize
71.57467017294228,63.236520523907686,32.409000807426544,18.850225616865107,65.48676959328152,7.299616592172628,84.77758843254766,maize
73.90791506621102,53.19042049239242,32.39837761328632,26.667836206029985,62.865089292490275,7.113200560550391,101.56737403480146,maize
99.3905550603452,61.34517666411585,16.713208328076174,26.808471703404305,63.179670412535735,6.374717119513788,94.4678645257921,maize
70.0157803167363,42.220002645617754,34.67776893704487,17.73183438334698,75.9276781062205,7.018214222246304,103.71855018050708,maize
82.09292223007843,55.143635557349484,31.73549053092222,23.13541789880865,56.95397025786601,6.449075789357675,63.94032659236865,maize
73.29690199568992,35.50672005212202,24.44015609064823,24.570307232266916,67.19213376486327,5.739815044621882,63.275009296715915,maize
70.99168833562932,49.78856024228534,19.525243978806355,24.479857536332567,79.47388502413153,6.447352488669119,76.37437343024283,maize
87.79994868908473,42.75543124389358,28.83199346630904,25.383323365236595,67.30683673343829,6.467344487566224,84.95244162429701,maize
87.6230272910051,35.49494225646512,29.200997535396933,21.562615943219082,54.55226238949592,6.37011896529048,63.7054384715676,maize
71.47159149344283,59.13502229695514,32.26335377196685,20.301735141785436,72.90399041768407,6.521599263862456,111.21052496602302,maize
58.26930822947667,41.279046970663,29.439385953889015,23.792518554875013,73.34412795096188,7.051521313884925,108.85466637827274,maize
79.71604378094753,47.329442837922024,25.206478783918087,20.07481454978256,62.936398341283486,6.356096717731745,60.478415951060875,maize
81.90789740256972,62.89695117244324,19.93781826653706,23.110732327391926,70.27372212044548,5.951480024147693,67.21557363508398,maize
71.17846186603526,45.717881460479695,15.679723605300635,17.542802231492686,64.9429158789048,6.472002791137149,104.16958105668316,maize
60.61575313898798,51.19420119440162,34.02561056832074,22.802036826786075,70.56799534224002,5.9873713713045404,92.29921671564448,maize
75.44361249672868,35.222828694813984,21.149671868824058,23.65864087409985,77.81301356037935,6.848608714643366,59.65913105065909,maize
63.636898785513054,41.91187326872683,19.809055380659835,21.920726921966917,68.55942863878441,6.331986423684881,63.53148656989019,maize
88.53122050187811,51.07552575503814,17.262453925454075,25.122492056486767,68.66653514318365,6.462236571480115,93.493001605225,maize
88.40916028045383,37.51262411733557,17.948108392649182,17.18891857448168,66.54342891323857,6.438443645096862,68.39798769977148,maize
76.93416189678103,50.735453950023114,24.074010179571893,17.513169790576118,59.123543506023516,6.779209218938925,67.57782577925524,maize
62.97362825587577,54.59142963448137,34.535381111831065,18.975755271427982,68.8082039241418,7.498148010446668,111.66264683149777,maize
68.85296125908053,50.003702912375225,30.984446292780955,23.085372712134983,54.49283026509259,5.440265076093158,78.47243750673717,maize
74.03720528494544,34.14957936321025,24.800598919628467,24.070026134928767,57.543057764855625,6.184932809828822,82.74866454970122,maize
68.79558391281032,51.94445354642426,21.53705921413186,23.617716427767718,61.03939783841938,5.901875794046225,107.76884396076781,maize
80.74376102772341,51.76532809509715,25.05968335758906,22.243223728650925,61.39414689776529,5.9593133401696345,102.97482194937713,maize
91.30107417350936,41.75224394575826,16.622359696082032,19.311415872693196,71.44387340517619,6.646765460088012,83.34945757032271,maize
67.43179303194857,56.573457273621955,25.21609708819049,19.91168964116025,61.54239715102222,5.449863472343811,68.8181049830591,maize
96.2494309687548,48.79941127685257,20.899706272556614,20.55252156818096,72.20750359797444,7.505695229920078,71.10930432094682,maize
60.12944734128223,52.55606592412874,30.036085740821584,19.976002286013532,70.68323552737014,6.476284973044157,100.15627598440511,maize
97.77551404839176,61.02036093527254,29.310262097093972,25.043772529094788,63.044857661830676,7.2190176814018825,91.603250594072,maize
68.15708015725438,64.21120310530327,32.568541773652655,23.92053931459181,68.05470558187845,6.911187117082196,107.16036445930648,maize
70.3458052286983,57.323225647469776,31.73839396921957,23.256153606565476,73.1675314653974,5.241360232979509,88.04541158572478,maize
63.99705451982443,62.370853607429815,18.75056748423444,21.994656047988418,60.928130796961355,7.103816934085889,90.81915142855179,maize
71.6684476479363,52.77658147241768,20.570482512187624,23.770487630520215,65.42958867071077,5.610343832897299,97.55648664282202,maize
96.91476488922116,53.39261951709949,27.997104524785588,22.50474386677655,56.6295285692291,6.351395484603746,101.97639770937423,maize
86.55955236683897,46.363179415047604,21.269965245805366,21.712687019927692,60.410939056640494,5.782687391544845,84.5983796986959,maize
65.27311043348034,65.47504732710317,19.95613891019047,19.351696697214113,68.29827479036528,6.436276095598378,91.8293467648519,maize
84.1968309572086,56.99583105672432,28.548873641392206,22.40442084787031,54.75358455303679,6.778759501742739,70.43256322898033,maize
94.30818034674613,37.55557826790096,15.929630999985587,21.57867489464017,56.879470617657404,6.978558401754572,110.70161212265455,maize
72.37830291143497,55.09494274527607,16.479220509206638,19.249395528599486,70.73895484639088,6.963384314109849,59.38415194378369,maize
85.55722263413162,53.53197639726653,29.66717629163562,19.113194276613086,74.37257969158078,7.5455800265205415,99.6979808824812,maize
95.03090471032253,52.16962095974186,26.890008145774352,19.599664501709633,63.66547719728138,7.158177835894865,98.13688536634677,maize
76.09249165967731,54.48635930849819,34.528116109038116,18.56684204824419,72.03549535023359,6.016105892635096,86.5093482705606,maize
68.25863157161079,40.4658190454871,18.738149847700157,18.44921524928392,57.634547646658554,6.60614225217366,101.50715656541446,maize
77.830307197171,48.977929721188225,22.607683203176105,21.189846404693295,73.85754432800186,6.624084033543679,72.22189597600898,maize
94.39323889047712,56.09409595259339,30.875562484274656,26.157660035869583,68.03878167223012,6.298556962505885,89.72592662077939,maize
66.04980641368611,35.50674040960241,28.687725116618022,24.379216870264887,65.5058259995695,5.555948125831937,61.44832085101174,maize
63.430590515841786,44.507549151496775,18.5739306683624,21.097216494778365,75.06450514069198,6.557224917136977,89.25283963335676,maize
79.1987102700175,46.23712865670547,32.83202839142319,23.110072905979262,64.71879929831566,5.509965289573071,89.92414251339162,maize
80.73806956123617,49.66803515649062,15.821907534570462,25.346435412968322,59.35549725233077,6.520495818257048,89.06169097058012,maize
93.47961671480012,51.074189652767735,21.55255520722015,24.597779387120404,63.496319976296995,6.032453058543876,104.27810996370661,maize
62.74580749131888,51.38421726208498,16.788532989328786,20.971713780696188,68.53957809766473,6.247689292803206,109.25096390561393,maize
74.31418162010712,52.024443550535494,29.69204312855164,24.995872570959918,72.07361392226372,5.585352360326302,72.48065055265728,maize
82.23158003585337,39.55859500663512,28.818104587603994,23.723853852189357,70.49736496820192,6.1375824070487575,71.99092417950044,maize
93.758040383611,50.78062199722303,27.019044139339925,19.008061812760573,66.12387704252534,6.9001944071873575,70.5191083193204,maize
63.13761508433504,54.05401291336253,23.261058050121864,25.527401942323184,69.32200496819647,6.842346361912756,71.62106020690953,maize
69.083066341204,57.11160343902561,18.82247895876297,24.363093935532486,59.46052334404667,6.810347140215588,99.74162020511616,maize
83.50700823375028,36.53294485129241,28.605714672021257,21.201578901559202,69.59739793243061,7.441433577578473,77.6658202764098,maize
97.75835451593883,63.764865611896376,18.751951584166115,18.71602401743256,60.94530038399699,5.87972175032487,63.56902489263826,maize
62.72049590215321,60.37488066369864,27.410165507149678,22.827338479553,70.65783097252549,7.051377146914475,93.45419107099525,maize
71.47542727294545,53.77741179953147,34.26023167725949,27.625566177295926,61.71540029914253,6.426917503136273,73.1005381326653,maize
77.55728778836423,61.841878848774414,18.080021412219466,23.3341947692796,72.29644271013693,7.010691217837111,89.99225920552837,maize
80.19298582547559,55.85792440788556,30.813721002904156,21.32132606915422,53.54997363741912,6.99202544988001,85.9930350059112,maize
98.41781572379246,52.802863461103,26.24585263200556,20.475443185656363,57.08668517078949,5.668558930507589,79.20824614818136,maize
74.01728405477058,58.866322798321434,34.753518270094304,18.00460561962269,73.69809185463991,6.807678362404357,106.49699520702252,maize
68.06692690572203,41.80337096695241,24.732838588136165,20.95271152135849,55.908082274565686,5.624362511748921,65.25789671847784,maize
68.51145500675695,39.27779355234357,20.661388311188347,20.95606831587932,64.53934700925163,5.599799013060896,73.38591530568424,maize
66.0403187510503,52.29421901929821,24.482629701321102,19.82662966922165,66.36748087804614,6.026097347175921,82.78264142298747,maize
81.2134560403902,56.98312220222227,25.544691425429512,23.645280764952556,74.14428237278074,7.208206480929039,68.1438755106816,maize
89.40759900847863,45.50739629275233,31.906286737231852,22.898622181637595,64.567710450611,6.8345167913876255,97.65417124958134,maize
67.3068999527318,50.47340530585631,22.741056030279875,23.64570874514532,58.48433154659022,6.603729196161998,69.4037632628775,maize
66.59757799316941,45.499603449236396,31.403992169679054,20.60193637999729,57.90016156384437,6.694640410632568,101.31178429091187,maize
69.68903102876469,41.37385179262517,14.69124153436579,25.633178775988103,72.61425887966143,6.7491193342668465,95.59365343906099,maize
94.21923261660058,48.26782307484177,25.33916891355464,24.558202686585837,58.757277192338385,6.501967918937566,76.29007291637144,maize
87.65003297291479,61.909387222879865,24.02304840413032,22.307866238312283,56.423516696657934,5.420525127556022,85.41826941534018,maize
73.95786340618166,60.25761396605772,24.108642102921586,24.626534130250256,58.663350573005175,7.066271010859238,74.63978826758012,maize
92.90737211627999,40.18892740291298,21.131440889782997,18.899571503809042,74.96770967878221,6.945121432452732,103.57984107574642,maize
95.63458289076674,34.66876474813935,29.119081584813607,23.15826657767812,66.65958090227404,7.703854623115781,74.53604463208539,maize
94.21798221864019,40.93518270994184,22.41300232447318,26.741083300964917,53.45410951449969,5.6864061115451845,72.38253966929412,maize
89.04142391175272,55.97585804404593,27.950007090578243,26.870241289037857,70.84182343335422,7.253056699168754,60.69667371984805,maize
